total_kills,league_mean_kills,league,mean_total_kills_t1,mean_total_kills_t2,bet_line,bet_value,bet_status,house_odds,actual_value,impact_top_t1,impact_top_t2,impact_jung_t1,impact_jung_t2,impact_mid_t1,impact_mid_t2,impact_adc_t1,impact_adc_t2,impact_sup_t1,impact_sup_t2,won_bet,profit_bet,prob_under,aposta_vencedora,lucro_aposta,probabilidade_under,valor_esperado,recomendado_modelo
36,33.06190476190476,NLC,29.694444444444443,30.6,under,32.5,lost,1.83,36.0,0.5609560677137821,0.0,0.0,1.0984264443831435,0.0,0.0,-0.8113044475574895,0.7520050888007717,1.7827561319782248,0.4654990225793156,0,-1.0,0.32036949215747623,0,-1.0,0.32036949215747623,-0.41372382935181845,False
35,31.37037037037037,CD,28.08695652173913,27.711111111111112,under,30.5,lost,1.9,35.0,0.0,0.0,1.256750867247696,0.0,-0.8095983863874423,1.2815801036603958,0.9020397066897204,0.0,0.4654990225793156,1.7827561319782248,0,-1.0,0.32012646312760007,0,-1.0,0.32012646312760007,-0.41416857247649186,False
26,33.0375,TCL,34.9264705882353,30.82258064516129,under,33.5,won,1.83,26.0,0.0,0.0,0.0,0.0,0.0,-0.6263770292967372,0.9020397066897204,0.5231029362444133,1.7827561319782248,0.4654990225793156,1,0.8300000000000001,0.31601234774232806,1,0.8300000000000001,0.31601234774232806,-0.4216974036315397,False
50,33.23076923076923,ROL,33.214285714285715,35.46,under,35.5,lost,1.83,50.0,-0.5685724682663711,0.0,0.8434335133614894,-0.6320467219229506,-0.8095983863874423,0.6655385399034301,0.9020397066897204,-0.8113044475574895,0.4654990225793156,1.120551452057974,0,-1.0,0.2954576409845505,0,-1.0,0.2954576409845505,-0.4593125169982725,False
36,35.46153846153846,HLL,33.77777777777778,35.36538461538461,under,35.5,lost,1.83,36.0,-0.5685724682663711,1.2452748960137257,-0.7760435577368519,0.0,0.0,-0.8095983863874423,0.5231029362444133,0.0,1.120551452057974,1.7827561319782248,0,-1.0,0.2940435491133324,0,-1.0,0.2940435491133324,-0.46190030512260166,False
37,28.83148148148148,LCK,30.842508710801393,30.5,under,32.5,lost,1.83,37.0,0.5609560677137821,0.0,2.398789960576132,0.0,-0.8095983863874423,0.0,0.9020397066897204,0.7520050888007717,-1.078880905409381,1.7827561319782248,0,-1.0,0.28933138530869257,0,-1.0,0.28933138530869257,-0.4705235648850926,False
35,30.07286432160804,LPL,35.0,30.5,under,33.5,lost,1.83,35.0,0.0,0.0,-0.6320467219229506,1.256750867247696,0.0,1.2815801036603958,0.0,0.9020397066897204,1.7827561319782248,-1.057365285027263,0,-1.0,0.27903946443592975,0,-1.0,0.27903946443592975,-0.4893577800822485,False
21,33.06190476190476,NLC,35.6,31.42528735632184,under,34.5,won,1.83,21.0,0.0,0.0,-0.6320467219229506,0.8434335133614894,1.0853159537389274,1.2815801036603958,0.9020397066897204,0.7520050888007717,-1.1261807448375052,1.7827561319782248,1,0.8300000000000001,0.2730397162839868,1,0.8300000000000001,0.2730397162839868,-0.5003373192003041,False
43,35.46153846153846,HLL,34.88709677419355,35.36538461538461,under,36.5,lost,1.83,43.0,0.0,0.0,0.0,1.0984264443831435,0.6655385399034301,0.0,0.5231029362444133,0.0,0.0,0.4654990225793156,0,-1.0,0.2661905072174523,0,-1.0,0.2661905072174523,-0.5128713717920623,False
40,30.07286432160804,LPL,37.85714285714285,30.5,under,35.5,lost,1.83,40.0,0.0,0.0,1.256750867247696,-0.7760435577368519,0.0,0.0,0.0,0.5231029362444133,1.7827561319782248,0.4654990225793156,0,-1.0,0.2541240043514984,0,-1.0,0.2541240043514984,-0.5349530720367579,False
41,33.23076923076923,ROL,35.160714285714285,33.214285714285715,under,34.5,lost,1.83,41.0,-0.5685724682663711,0.0,1.0984264443831435,1.256750867247696,-0.8095983863874423,0.6655385399034301,0.0,0.9020397066897204,-0.9659723665617116,1.7827561319782248,0,-1.0,0.24332165472997466,0,-1.0,0.24332165472997466,-0.5547213718441464,False
35,30.07286432160804,LPL,39.15384615384615,32.54761904761905,under,36.5,won,1.83,35.0,0.0,0.0,1.256750867247696,0.0,0.0,0.0,0.7520050888007717,0.9020397066897204,0.4654990225793156,0.0,1,0.8300000000000001,0.2317880890343007,1,0.8300000000000001,0.2317880890343007,-0.5758277970672296,False
39,30.07286432160804,LPL,39.888888888888886,38.0,under,35.5,lost,1.83,38.0,0.0,3.528201725282017,0.0,0.0,-0.6263770292967372,1.0853159537389274,0.9020397066897204,-1.4326523672446747,0.0,-1.842584791571916,0,-1.0,0.17344911053785883,0,-1.0,0.17344911053785883,-0.6825881277157183,False
50,30.07286432160804,LPL,45.0,30.5,under,38.5,lost,1.83,50.0,2.561535058615348,0.0,1.0984264443831435,-1.0332368361565436,0.0,1.8913858048840095,-1.2403757694101287,-0.8113044475574895,1.120551452057974,0.0,0,-1.0,0.14240899090807038,0,-1.0,0.14240899090807038,-0.7393915466382313,False
